1619346,3.2.2.709 (MU6),HP_3PAR 7400,4.0,316735488.0,55808000.0,3.2.2.709 (MU6),3.2.2.791 (P149),3.2.2.709 (MU6),3.2.2.771 (P135),3,FXN,QR483-63001,PCMBUA6TM4D0I5,False,True,8192,8192,100
1621007,3.2.2.709 (MU6),HP_3PAR 7400,4.0,481421312.0,86614016.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),3,FXN,QR483-63001,PDHWNB5LM7J0EX,False,True,8192,8192,100
1621284,3.3.1.460 (MU3),HPE_3PAR 7200,2.0,35677184.0,18711552.0,3.3.1.460 (MU3),3.3.1.654 (P128),3.3.1.460 (MU3),3.3.1.522 (P58),1,FXN,QR482-63001,PCMBUA8TM5H0FY,False,True,8192,4096,100
1628033,3.2.2.709 (MU6),HP_3PAR 7200,2.0,16773120.0,10633216.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),1,FXN,QR482-63001,PCMBUA6TM4I04N,False,True,8192,4096,100
1628810,3.2.2.709 (MU6),HP_3PAR 7200,2.0,86892544.0,31928320.0,3.2.2.709 (MU6),3.2.2.791 (P149),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR482-63001,PCMBUA7TM4P08S,True,True,8192,4096,100
1637401,3.2.2.709 (MU6),HP_3PAR 7200,2.0,20127744.0,3538944.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR482-63001,PCMBUA8TM5Y0E2,True,True,8192,4096,100
1646340,3.2.2.709 (MU6),HP_3PAR 7400,2.0,52854784.0,21639168.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR483-63001,PDHWNB5TM6P036,True,True,8192,8192,100
1646805,3.2.2.709 (MU6),HP_3PAR 7200,2.0,207069184.0,139930624.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),1,FXN,QR482-63001,PDHWNB5LM7S0HI,True,True,8192,4096,100
1651566,3.2.2.709 (MU6),HP_3PAR 7200,2.0,10027008.0,9104384.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR482-63001,PCMBUB2TM6L0MQ,False,True,8192,4096,100
1652455,3.2.2.709 (MU6),HP_3PAR 7400,4.0,474537984.0,65610752.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR483-63001,PDHWNB5TM6T19Q,False,True,8192,8192,100
1652837,3.2.2.612 (MU4),HP_3PAR 7200,2.0,40222720.0,23180288.0,3.2.2.612 (MU4),3.2.2.687 (P92),3.2.2.612 (MU4),3.2.2.612 (MU4),1,FXN,QR482-63001,PDHWNB5TM6V0G2,False,True,8192,4096,100
1653319,3.2.2.709 (MU6),HP_3PAR 7400,2.0,81510400.0,28288000.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),1,FXN,QR483-63001,PDHWNB5TM6V1M5,False,True,8192,8192,100
1684468,3.2.2.709 (MU6),HP_3PAR 7400,2.0,194084864.0,87976960.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR483-63001,PCMBUA6TM4L0A8,False,True,8192,8192,100
1685105,3.2.2.709 (MU6),HP_3PAR 7200,2.0,337470464.0,95383552.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR482-63001,PDHWNB5LM7P111,True,True,8192,4096,100
1685681,3.2.2.709 (MU6),HP_3PAR 7200c,2.0,9134080.0,644096.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,QR511-63001,PDHWNB6LM7U0TG,True,True,16384,4096,100
1686964,3.2.2.709 (MU6),HP_3PAR 7200c,2.0,5013504.0,3187712.0,3.2.2.709 (MU6),3.2.2.791 (P149),3.2.2.709 (MU6),3.2.2.771 (P135),1,FXN,QR511-63001,PDHWNB6LM8A0YO,False,True,16384,4096,100
2M2026081C,4.5.0.43,HPE_3PAR A630,2.0,86004736.0,76013568.0,4.5.0.43,4.5.0.43,4.5.0.35,4.5.0.43,1,FXN,N9Z55-63004,PWDRQB4LMD309C,True,True,105152,25600,100
2M204703V7,4.5.21.3,HPE_3PAR A650,2.0,263577600.0,62000128.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,0,FXN,N9Z57-63003,PWRCKB5LMEB03Z,True,True,206528,55296,100
2M21120332,4.5.18.20,HPE_3PAR A650,2.0,29286400.0,16950272.0,4.5.18.20,4.5.18.20,4.5.0.35,4.5.15.9,0,FXN,N9Z57-63003,PWRCKB5LMEO0A4,True,True,210624,51200,100
2M21210312,4.5.15.9,HPE_3PAR A670,4.0,527302656.0,239279104.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,2,FXN,N9Z59-63003,PWRCKB5LMEX08A,False,True,414400,109568,100
2M212701DM,4.5.15.9,HPE_3PAR A630,2.0,29278208.0,9309184.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMEP04O,False,True,105152,25600,100
2M213303Q0,4.5.15.9,HPE_3PAR A650,4.0,459210752.0,244725760.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,2,FXN,N9Z57-63003,PWRCKB5LMEH01C,False,True,210624,51200,100
2M22220129,4.5.15.9,HPE_3PAR A670,4.0,1171783680.0,541972480.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,3,FXN,N9Z59-63003,PWRCKB5LMGK08P,False,True,414400,109568,100
2M223306KQ,4.5.21.3,HPE_3PAR A670,4.0,292945920.0,89536512.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,1,FXN,N9Z59-63003,PWRCKB5LMGE0PA,False,True,414400,109568,100
2M2236053X,4.5.11.14,HPE_3PAR C630,2.0,91504640.0,59671552.0,4.5.11.14,4.5.11.14,4.5.0.35,4.5.11.14,1,FXN,N9Z55-63004,PWDRQB5LMFY05Q,False,True,105152,25600,100
2M224306DM,4.5.15.9,HPE_3PAR A650,2.0,58589184.0,27216896.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,0,FXN,N9Z57-63003,PWRCKD5LMH50L2,True,True,210624,51200,100
2M25380XKG,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,135442432.0,61420544.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PDSETB1LM8Y039,False,True,16384,16384,100
2M263804R9,3.2.2.709 (MU6),HP_3PAR 8200,2.0,17172480.0,1160192.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),1,FXN,K2Q35-63001,PFLKQA2LM390ER,False,True,16384,16384,100
2M270205SD,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,120772608.0,24464384.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,K2Q35-63001,PDSETB1LM8M05P,False,True,16384,16384,100
2M270702WJ,3.2.2.709 (MU6),HP_3PAR 8450,4.0,234356736.0,206383104.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),2,FXN,H6Z17-63001,PFLKQB4LMCI045,False,True,65536,32768,100
2M272300LC,3.3.1.648 (MU5),HPE_3PAR 8400,2.0,581554176.0,101287936.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,H6Y95-63001,PFLKQA4LM670JO,True,True,16384,16384,100
2M272602XD,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,150847488.0,63299584.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),0,FXN,K2Q35-63001,PFLKQA4LM690Q5,True,True,16384,16384,100
2M274105FL,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,27426816.0,13747200.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA3LM48118,False,True,16384,16384,100
2M274203GF,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,18284544.0,8291328.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQB3LMBK0AC,False,True,16384,16384,100
2M284701CG,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,146472960.0,82557952.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB3LMBH11Q,False,True,16384,16384,100
2M290201M8,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,146432000.0,104121344.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),2,FXN,H6Y97-63001,PFLKQB5LMCV0OG,False,True,65536,32768,100
2M2917017J,3.3.2.159 (MU1),HPE_3PAR 8400,4.0,193290240.0,95605760.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),2,FXN,H6Y95-63001,PFLKQB3LMBH0ZD,False,True,16384,16384,100
2M294302NC,3.3.2.159 (MU1),HPE_3PAR 8440,2.0,295116800.0,155708416.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,H6Y97-63001,PFLKQA3LM480LW,False,True,65536,32768,100
2MS844A02Z,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,145117184.0,17189888.0,3.3.1.410 (MU2),3.3.1.625 (P113),3.3.1.410 (MU2),3.3.1.552 (P90),0,FXN,K2Q35-63001,PFLKQB3LMBK0ZG,True,True,16384,16384,100
2MS938A0KQ,3.3.2.159 (MU1),HPE_3PAR 8400,2.0,185614336.0,109476864.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,H6Y95-63001,PFLKQA4LM6715I,True,True,16384,16384,100
2MT818A1LX,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,111237120.0,35418112.0,3.3.1.410 (MU2),3.3.1.568 (P96),3.3.1.410 (MU2),3.3.1.552 (P90),1,FXN,K2Q35-63001,PFLKQB1LMAA146,False,True,16384,16384,100
2MT823A277,3.3.1.648 (MU5),HPE_3PAR 8400,4.0,277336064.0,78783488.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y95-63001,PFLKQB3LMAM01G,True,True,16384,16384,100
2MT845A56T,3.3.2.159 (MU1),HPE_3PAR 8440,2.0,197726208.0,162944000.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,H6Y97-63001,PFLKQB3LMAW0S3,False,True,65536,32768,100
2MU94201WP,3.3.2.159 (MU1),HPE_3PAR 8400,4.0,216883200.0,61070336.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),2,FXN,H6Y95-63001,PFLKQB4LMBV014,False,True,16384,16384,100
4C10034740,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,65894400.0,33981440.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB5LMCZ0UU,True,True,16384,16384,100
4C10372794,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,17448960.0,13607936.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,K2Q35-63001,PFLKQB5LMDV0J2,True,True,16384,16384,100
4C10504440,3.3.2.159 (MU1),HPE_3PAR 8440,2.0,65740800.0,56189952.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,H6Y97-63001,PFLKQA8LM910U1,True,True,65536,32768,100
4C10524727,3.3.2.159 (MU1),HPE_3PAR 8440,2.0,65740800.0,39035904.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),0,FXN,H6Y97-63001,PFLKQB3LMBI0H9,True,True,65536,32768,100
4C11150755,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,1021280256.0,356104192.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y97-63001,PFLKQC1LMEK02T,False,True,65536,32768,100
4C16495417,3.2.2.709 (MU6),HP_3PAR 8400,2.0,117112832.0,31443968.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),1,FXN,H6Y95-63001,PFLKQB5LMDZ0D1,False,True,16384,16384,100
4C17263220,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,120913920.0,79097856.0,3.3.1.648 (MU5),3.3.1.695 (P150),3.3.1.648 (MU5),3.3.1.648 (MU5),2,FXN,H6Y97-63001,PFLKQB4LMC00K4,False,True,65536,32768,100
4C17273383,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,18272256.0,1487872.0,3.3.1.410 (MU2),3.3.1.653 (P127),3.3.1.410 (MU2),3.3.1.552 (P90),1,FXN,K2Q35-63001,PFLKQA8LM770ER,True,True,16384,16384,100
4C17304200,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,21958656.0,14653440.0,3.3.1.648 (MU5),3.3.1.709 (P155),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA8LM770GV,False,True,16384,16384,100
4C19103736,3.3.2.159 (MU1),HPE_3PAR 8400,2.0,266231808.0,62423040.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,H6Y95-63001,PFLKQB4LMBM045,False,True,16384,16384,100
5UN9257T01,3.3.1.648 (MU5),HPE_3PAR 20800_R2,4.0,1799970816.0,319513600.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),3,FXN,C8S87-63003,EWGPUA5KNBD002,False,True,196608,131072,100
7CE041P0KS,3.3.1.648 (MU5),HPE_3PAR 8450,4.0,58556416.0,23107584.0,3.3.1.648 (MU5),3.3.1.695 (P150),3.3.1.648 (MU5),3.3.1.648 (MU5),2,FXN,H6Z17-63001,PFLKQB5LME80HZ,False,True,65536,32768,100
7CE616P3XE,3.3.1.410 (MU2),HPE_3PAR 8400,4.0,880599040.0,154226688.0,3.3.1.410 (MU2),3.3.1.625 (P113),3.3.1.410 (MU2),3.3.1.552 (P90),3,FXN,H6Y95-63001,PDSETB3LM160BE,False,True,16384,16384,100
7CE634P20Y,3.3.1.410 (MU2),HPE_3PAR 8450,4.0,117145600.0,81635328.0,3.3.1.410 (MU2),3.3.1.552 (P90),3.3.1.410 (MU2),3.3.1.552 (P90),2,FXN,H6Z17-63001,PFLKQA2LM370WV,False,True,65536,32768,100
7CE639P12H,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,21056512.0,2999296.0,3.3.1.410 (MU2),3.3.1.497 (P48),3.3.1.410 (MU2),3.3.1.482 (P45),1,FXN,K2Q35-63001,PFLKQA2LM340AE,False,True,16384,16384,100
7CE745P0DP,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,12156928.0,1725440.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,K2Q35-63001,PFLKQB1LMA00QS,True,True,16384,16384,100
7CE920P373,3.3.1.648 (MU5),HPE_3PAR 8450,4.0,117145600.0,105994240.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),2,FXN,H6Z17-63001,PFLKQB4LMC90QK,False,True,65536,32768,100
CZ20040X55,3.3.2.159 (MU1),HPE_3PAR 9450,4.0,459210752.0,298270720.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),2,FXN,Q0E92-63003,EWDMHA2PUCU8XJ,False,True,98304,131072,100
CZ20050BJZ,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,41164800.0,2452480.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),1,FXN,K2Q35-63001,PFLKQB5LMCZ06H,False,True,16384,16384,100
CZ202407XM,3.3.1.648 (MU5),HPE_3PAR 8440,2.0,133830656.0,95375360.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y97-63001,PFLKQB5LMDI0PK,False,True,65536,32768,100
CZ20280GVX,4.5.21.3,HPE_3PAR A630,2.0,40257536.0,12909568.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMDN09S,False,True,105152,25600,100
CZ202904K1,4.5.15.9,HPE_3PAR C650,4.0,401809408.0,129638400.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,2,FXN,N9Z57-63003,PWRCKB4LMD80M4,False,True,210624,51200,100
CZ20380TBS,4.5.15.9,HPE_3PAR A670,2.0,631414784.0,349035520.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z59-63003,PWRCKB4LMD80EX,False,True,414400,109568,100
CZ20500L1K,4.5.11.14,HPE_3PAR C670,4.0,790757376.0,408074240.0,4.5.11.14,4.5.11.14,4.5.0.35,4.5.11.14,3,FXN,N9Z59-63003,PWRCKB5LME401J,False,True,414400,109568,100
CZ20500L1V,4.5.15.9,HPE_3PAR A650,2.0,205004800.0,133331968.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,0,FXN,N9Z57-63003,PWRCKB5LMDT00X,True,True,210624,51200,100
CZ21120J56,4.5.15.9,HPE_3PAR A650,2.0,322240512.0,142251008.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z57-63003,PWRCKB5LMEO0CB,False,True,210624,51200,100
CZ2116053Q,4.5.21.3,HPE_3PAR A650,2.0,117178368.0,38755328.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,1,FXN,N9Z57-63003,PWRCKB5LMES049,False,True,210624,51200,100
CZ21210C43,4.5.7.8,HPE_3PAR A650,2.0,87883776.0,37297152.0,4.5.7.8,4.5.7.8,4.5.0.35,4.5.7.8,0,FXN,N9Z57-63003,PWRCKB5LMEH082,True,True,210624,51200,100
CZ21350B36,4.5.21.3,HPE_3PAR C630,2.0,32940032.0,16602112.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMES06L,True,True,105152,25600,100
CZ22100CL6,4.5.15.9,HPE_3PAR A630,2.0,43929600.0,21613568.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,0,FXN,N9Z55-63004,PWDRQB5LMFY015,True,True,105152,25600,100
CZ22190PQB,4.5.15.9,HPE_3PAR C670,4.0,2981904384.0,450951168.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,0,FXN,N9Z59-63003,PWRCKB5LMGE0BU,True,True,414400,109568,100
CZ222305RT,4.5.7.8,HPE_3PAR A630,2.0,65894400.0,20456448.0,4.5.7.8,4.5.7.8,4.5.0.35,4.5.7.8,1,FXN,N9Z55-63004,PWDRQB5LMFT01F,True,True,107200,23552,100
CZ22250575,4.5.21.3,HPE_3PAR A630,2.0,43929600.0,10276864.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,0,FXN,N9Z55-63004,PWDRQB5LMGF08T,True,True,105152,25600,100
CZ22310CSH,9.5.18.20,HPE Alletra 9060,2.0,73236480.0,9110528.0,9.5.18.20,9.5.18.20,4.5.0.35,9.5.15.9,1,FXN,R0P00-63001,PWRCED4LMGR01C,False,True,210624,51200,100
CZ22400FD8,4.5.21.3,HPE_3PAR C650,4.0,98820096.0,71554048.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,3,FXN,N9Z57-63003,PWRCKD5LMH201K,False,True,210624,51200,100
CZ22400NSL,9.5.15.9,HPE Alletra 9080,4.0,234356736.0,125747200.0,9.5.15.9,9.5.15.9,4.5.0.35,9.5.15.9,2,FXN,R0N95-63001,PWRCED4LMGR07O,False,True,675520,109568,100
CZ224804QQ,4.5.21.3,HPE_3PAR A630,2.0,65894400.0,31257600.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,0,FXN,N9Z55-63004,PWDRQB5LMGZ09V,True,True,105152,25600,100
CZ224907G7,9.5.8.2,HPE Alletra 9060,2.0,58572800.0,27696128.0,9.5.8.2,9.5.7.8,4.5.0.35,9.5.7.8,1,FXN,R0P00-63001,PWRCED5LMH503J,True,True,210624,51200,100
CZ22490837,9.5.21.3,HPE Alletra 9060,4.0,344383488.0,86814720.0,9.5.21.3,9.5.21.3,4.5.0.35,9.5.15.9,2,FXN,R0P00-63001,PWRCED5LMH5066,False,True,210624,51200,100
CZ230204WJ,9.5.8.2,HPE Alletra 9060,2.0,131751936.0,119702528.0,9.5.8.2,9.5.7.8,4.5.0.35,9.5.7.8,0,FXN,R0P00-63001,PWRCED5LMHA0PG,False,True,210624,51200,100
CZ23060B6V,9.5.15.9,HPE Alletra 9060,2.0,117178368.0,23184384.0,9.5.15.9,9.5.15.9,4.5.0.35,9.5.15.9,0,FXN,R0P00-63001,PWRCED3LMGB08T,True,True,210624,51200,100
CZ23140871,4.5.11.14,HPE_3PAR A650,2.0,43929600.0,20876288.0,4.5.11.14,4.5.11.14,4.5.0.35,4.5.11.14,0,FXN,N9Z57-63003,PWRCKD5LMHQ05I,True,True,210624,51200,100
CZ232606GN,9.5.8.2,HPE Alletra 9060,4.0,644481024.0,197838848.0,9.5.8.2,9.5.7.8,4.5.0.35,9.5.7.8,1,FXN,R0P00-63001,PWRCED5LMHK0KC,False,True,210624,51200,100
CZ232801LW,9.5.11.14,HPE Alletra 9060,4.0,918355968.0,852060160.0,9.5.11.14,9.5.11.14,4.5.0.35,9.5.11.14,1,FXN,R0P00-63001,PWRCED5LMHK00N,False,True,210624,51200,100
CZ2333004N,9.5.15.9,HPE Alletra 9060,2.0,36597760.0,12731392.0,9.5.15.9,9.5.15.9,4.5.0.35,9.5.15.9,1,FXN,R0P00-63001,PWRCED5LMHK0BL,False,True,210624,51200,100
CZ23390184,4.5.21.3,HPE_3PAR A650,4.0,660115456.0,611211264.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,3,FXN,N9Z57-63003,PWRCKD5LMH608R,False,True,210624,51200,100
CZ23450GZ3,4.5.21.3,HPE_3PAR A630,2.0,190414848.0,143184896.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQC5LMH900H,False,True,105152,25600,100
CZ23510FT3,9.5.21.3,HPE Alletra 9060,2.0,161120256.0,121121792.0,9.5.21.3,9.5.21.3,4.5.0.35,9.5.15.9,0,FXN,R0P00-63001,PWRCED5LMIP089,True,True,210624,51200,100
CZ24090F5M,4.5.18.20,HPE_3PAR A670,4.0,918421504.0,851302400.0,4.5.18.20,4.5.18.20,4.5.0.35,4.5.15.9,2,FXN,N9Z60-63002,PXQRCB2LMIX017,False,True,809664,238592,100
CZ2640037H,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,8945664.0,4301824.0,3.3.1.648 (MU5),3.3.1.687 (P140),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQA2LM3901N,True,True,16384,16384,100
CZ2652013H,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,35971072.0,17294336.0,3.3.1.410 (MU2),3.3.1.653 (P127),3.3.1.410 (MU2),3.3.1.552 (P90),1,FXN,K2Q35-63001,PFLKQA3LM520B8,True,True,16384,16384,100
CZ27390CB8,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,179208192.0,73105408.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA4LM650J9,False,True,16384,16384,100
CZ27410513,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,63250432.0,10196992.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA8LM910N1,False,True,16384,16384,100
CZ28490J1S,3.3.1.410 (MU2),HPE_3PAR 8400,4.0,437370880.0,124164096.0,3.3.1.410 (MU2),3.3.1.653 (P127),3.3.1.410 (MU2),3.3.1.552 (P90),3,FXN,H6Y95-63001,PFLKQB4LMBX08M,False,True,16384,16384,100
CZ285001TB,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,25149440.0,15013888.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),0,FXN,K2Q35-63001,PFLKQB3LMBH0UA,True,True,16384,16384,100
CZ29020DWF,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,47577088.0,26735616.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),0,FXN,K2Q35-63001,PFLKQB4LMBM01D,True,True,16384,16384,100
CZ2903040T,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,71815168.0,19477504.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,K2Q35-63001,PFLKQB3LMBH10M,False,True,16384,16384,100
CZ29100215,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,83017728.0,44192768.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),0,FXN,K2Q35-63001,PFLKQB3LMB50MV,True,True,16384,16384,100
CZ29110DVS,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,36597760.0,9632768.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQB4LMBN094,True,True,16384,16384,100
CZ2916053Q,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,69492736.0,34153472.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB4LMBS0LN,True,True,16384,16384,100
CZ29160J71,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,36597760.0,8973312.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB1LM9407T,False,True,16384,16384,100
CZ29370GH7,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,91904000.0,58679296.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),1,FXN,K2Q35-63001,PFLKQB4LMC00QR,False,True,16384,16384,100
CZ29410M33,3.3.2.159 (MU1),HPE_3PAR 8440,4.0,595132416.0,273486848.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),3,FXN,H6Y97-63001,PFLKQB4LMBM09K,False,True,65536,32768,100
